"abap_program_id","related_abap_program_id","relation_type"
"8ede4a2a-5db1-4386-b569-d792def7663c","6722cad6-90d3-4863-b34f-c5f55f452023","Database Tables"
"57b74590-5dce-4c89-903d-2d9ecdea2d65","da375b8e-48a1-4e6a-9c98-f16c5d0f1a40","Function Calls"
"f34ce4d7-d750-47a9-917f-ab7f3390179e","67d5d4ca-d898-4dea-991f-842053d2a472","Function Calls"
"9e4a5c92-c49f-4474-9fee-d9662d52727a","6fddb9ed-66b7-4645-a7d2-ab33fc567cfa","Function Calls"
"51493a8d-f3d3-48f4-b463-c895ab8e7fc2","8de470f3-9aca-421c-b349-35e1de61e275","Includes"
"9d08d385-8e27-45bc-a409-f59cca795b38","7e37bd24-df82-4a7b-81e4-862c160d89db","Database Tables"
"86bd14a2-9638-4481-8c19-c7fe064e75ab","9317f4f3-2cce-4ac3-8ee4-e3f0fa7d8955","Database Tables"
"d7312428-6d39-4d16-aca9-552be40b79ef","6722cad6-90d3-4863-b34f-c5f55f452023","Database Tables"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","112c8288-bca9-478f-a4e2-ee6f84043342","Database Tables"
"300a125e-5b5f-400a-b97e-6b91fd3d58f5","2d948265-115c-4d33-8865-0f40bc514432","Database Tables"
"5ce3f2f1-7fcc-4a0f-883c-0925e95c38b8","89d962d0-6398-46c2-a98c-135b24a6aaed","Function Calls"
"e54102ed-0805-436c-b874-2f0a6f50e80f","210cbcb7-a1a3-44e5-9c4a-f659d33e5328","Database Tables"
"57d9c1f8-8021-4bf0-850b-ac521c59f932","9991c9fc-4c9a-435b-b099-1a7cee461b3a","Database Tables"
"2e885f98-2199-44f1-ab53-ff186bf432eb","9cef5096-10eb-42a4-96f9-e712fbe71ad3","Function Calls"
"SAPLMGMM_SCREEN_0080","8c8bf5e3-3e14-4794-bfb3-e270ff06ec2c","MODULE"
"SAPLMGMM_SCREEN_4200","ac299fe0-3bc7-4941-adb0-d2dd9b4c1ef4","MODULE"
"SAPLMGMM_SCREEN_0072","52f063a3-1665-4fcf-866c-e511f96c6154","MODULE"
"SAPLMGMM_SCREEN_3100","3b65fb99-7838-4feb-8327-d1a9c2d30b2c","MODULE"
"SAPLMGMM_SCREEN_0080","d22a65bf-9781-43fd-b8aa-a1dfef21c1db","MODULE"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","63042b60-698f-44d9-aa44-97b0b2d647e8","Includes"
"73918eda-f25e-4eae-974e-f5b1fe80c0b1","c3637e3a-f112-43d1-9c68-5013cd43bd02","Function Calls"
"113caff6-4370-44b4-9059-6b8b66d8f201","fcff1113-8ea1-45ee-8088-5e7fb5bbd0f8","Function Calls"
"SAPLMGMM_SCREEN_3005","1e468bf9-a52c-43e1-b5cb-40623dd70baa","MODULE"
"03592f88-d228-4d15-a8ee-f38ec3d4bee3","3f994ea0-6ea8-4261-8e31-8fc7e5e0fd35","Includes"
"4e91c30c-a6ff-476f-8983-033fcff538a1","49192c44-c376-4332-9b26-2eac6bccec29","Function Calls"
"285e516c-017e-40d5-a1b9-0e383209ba39","fe0eb0e1-8124-4575-af78-581b67c276a1","Database Tables"
"bcb2238b-44b2-4f9d-be54-765a87ebd8e9","f5e32ff0-a521-4b58-b65d-c13ebb3d4ed3","Database Tables"
"211238dc-11fd-478e-96df-5928be1c1144","1c21f93d-6311-47af-8a7c-9d16989d1545","Includes"
"036917b4-c483-4d0e-a707-4857d55adee4","9ae43497-571f-46f7-aa6f-5d196286f487","Database Tables"
"c93b4442-cbd5-4487-94d9-f1e9a806efc7","eade7170-eefb-43b7-8454-12b0a2147b9a","Includes"
"6b649b15-b1a0-4a33-af7e-653b0c2fbc5d","f9fd3e3f-ee61-4cd8-9636-143f1ec8ed01","Database Tables"
"c93b4442-cbd5-4487-94d9-f1e9a806efc7","527a31f1-9b70-4176-886b-3162330bfac8","Database Tables"
"61792444-a7b0-4033-a664-2e4e5e1602b5","9e4aae60-655e-4f52-94ee-2f191e9ae2de","Database Tables"
"ba0f6b8e-b52d-4d37-b952-6f53939b6b38","7e37bd24-df82-4a7b-81e4-862c160d89db","Database Tables"
"da978682-6907-4c4f-b526-b8d6701a85e4","7e37bd24-df82-4a7b-81e4-862c160d89db","Database Tables"
"SAPLMGMM_SCREEN_5000","6cf09d0b-667a-4a02-9290-217068dc97d4","MODULE"
"35378e94-ed70-4b5d-8d33-a1d511e98e62","6c3d74d7-a551-4721-a3ee-2c99084a0a33","Includes"
"5f610ba7-7c98-45ba-a8ef-f23b6ec97764","9c926029-53da-45c3-a733-215a21f6bba1","Database Tables"
"SAPLMGMM_SCREEN_3130","3e839b8a-b790-4b34-80aa-b933a4278b35","MODULE"
"5d8945eb-ae80-46a3-b911-3c7f837647d5","19917d00-3d20-427a-9cec-0b16d3ee11e2","Function Calls"
"SAPLMGMM_SCREEN_3005","8c8bf5e3-3e14-4794-bfb3-e270ff06ec2c","MODULE"
"5664a5fe-5684-4e1d-86e1-224ec0fe7d1c","8717e3fa-f51c-4f36-85aa-133c552ab4d7","Function Calls"
"7f74ced6-a277-45c6-9904-0d33accd6576","8572965c-2912-4fef-aa71-d9a85706a400","Function Calls"
"300a125e-5b5f-400a-b97e-6b91fd3d58f5","148c9eac-211b-486e-ad22-7b9cc00024cc","Function Calls"
"6396c684-51d6-423d-9cfc-0726021aa4ef","813b3b5c-4578-4712-98a5-a842a68e078a","Function Calls"
"b25883e0-cfee-42cc-9779-5aec34555e1c","f5e32ff0-a521-4b58-b65d-c13ebb3d4ed3","Database Tables"
"4ebbf4a5-5c6e-4f7b-8fca-bc14c27cdabb","4d4b6a42-8095-4c32-9180-5f5124d5ffa8","Function Calls"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","9a3d6977-9e06-4846-8770-ce7e2caccd6e","Database Tables"
"1990b4bb-dc04-4fec-9371-da034864f542","03c3c7d0-85c1-4ebc-bd84-b07e46cfea43","Function Calls"
"d93f2307-df80-4693-8f2d-b8f0ee9f0991","d2568f1c-2620-4676-bde0-bcf01b7f0f86","Function Calls"
"6efd5ad5-527e-4f33-bd88-26813c740a9a","05949c1d-bea6-4c50-bc3a-68dc470cbc08","Function Calls"
"SAPLMGMM_SCREEN_4000","8ae6d4e8-3bcd-4bf3-b830-d56aaad85fc2","MODULE"
"587a90b4-fd1b-48b5-9c8d-9bad621a2c61","9c926029-53da-45c3-a733-215a21f6bba1","Database Tables"
"SAPLMGMM_SCREEN_3050","6cf09d0b-667a-4a02-9290-217068dc97d4","MODULE"
"5d911aed-19be-45fd-a2ba-688d56cac289","44308ee3-1c99-477e-b3cb-b738850129bb","Function Calls"
"148c9eac-211b-486e-ad22-7b9cc00024cc","c01b8f7f-dc20-4cd1-a79a-d33495cbf6e7","Database Tables"
"43fc54cd-75c6-41c9-852f-16b3e885ccf1","06dd863e-16e5-40b0-ad0f-a171b2a5e6be","Database Tables"
"d8faaad3-5935-4db8-8d38-9cc7c90ab098","67d5d4ca-d898-4dea-991f-842053d2a472","Function Calls"
"e7646477-e530-4518-8901-fa878ae9cc78","f86d112c-0e7f-4b06-9ee2-516e57f63d0f","Function Calls"
"c7e95e0b-27a2-4964-b6f6-ad406f6cf530","f5e32ff0-a521-4b58-b65d-c13ebb3d4ed3","Database Tables"
"6b649b15-b1a0-4a33-af7e-653b0c2fbc5d","7ec6c99e-6b14-4222-8287-1b80c256c0a9","Database Tables"
"891b6af2-5e81-4b22-b4f9-e609da8f1eea","037a468c-1c07-4589-89c6-af7b5c11f263","Function Calls"
"7f74ced6-a277-45c6-9904-0d33accd6576","2770005d-9f39-44d3-88cd-46876396f812","Database Tables"
"c93b4442-cbd5-4487-94d9-f1e9a806efc7","2ec06c2e-389d-4d5c-8132-4877901875f9","Database Tables"
"bc8a2958-0c68-461f-ae01-960154f07252","0f59ab91-413b-485a-be32-77e8bc5879be","Includes"
"2e885f98-2199-44f1-ab53-ff186bf432eb","5b439bd8-413b-4d3c-9350-fec47f57bb85","Function Calls"
"ca084c73-eba9-43f8-b0c2-79c5c2f29265","a01f41e2-5b26-42f0-a37c-209cdf6500d3","Database Tables"
"cef57192-58ea-4206-ab86-21e18f478f83","e8a568a6-df9b-4904-bd5e-d8a5f2ed4fc7","Database Tables"
"SAPLMGMM_SCREEN_3200","3e839b8a-b790-4b34-80aa-b933a4278b35","MODULE"
"SAPLMGMM_SCREEN_3005","c7c5ee81-3459-4c42-9a18-f39a9d4323e9","MODULE"
"7a8bce1e-2c85-45e1-8e85-85e6336f417c","8770080a-ff32-4193-b8b5-87c917786908","Database Tables"
"SAPLMGMM_SCREEN_3006","ee4098af-ec72-49b6-8805-f5331c0b66b1","MODULE"
"9d24b373-88a9-43f9-842c-235d2a3018fe","9476c81f-acdc-4551-89f6-1539bbf4dfad","Function Calls"
"008fda77-0d85-4097-ae9d-d783f86185f8","7ec6c99e-6b14-4222-8287-1b80c256c0a9","Database Tables"
"f458c0fc-b17a-4670-bb57-2df12c85c1fa","f37f4c9e-5242-467d-8310-9a9406379498","Function Calls"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","32e2488e-1bbb-474b-9d9e-ee49a0cd6ecb","Includes"
"5f4799e0-21a1-4c68-8091-bf0417d18efb","6722cad6-90d3-4863-b34f-c5f55f452023","Database Tables"
"03592f88-d228-4d15-a8ee-f38ec3d4bee3","740f36fb-587d-4df6-9538-d7ea32280c89","Includes"
"148c9eac-211b-486e-ad22-7b9cc00024cc","61cb5680-314b-4523-bda0-9e842a273b32","Database Tables"
"0346f7b1-d43b-4325-9a5c-1fd6d3a781c8","eccb65d1-6015-490f-aefc-078423765519","Database Tables"
"fd6a7bf2-46ff-4a81-99f9-7db0ffe99cab","e534b2ca-ea9f-4516-80b0-8e98203ca06a","Function Calls"
"51493a8d-f3d3-48f4-b463-c895ab8e7fc2","fc4414e6-fb45-411c-b8ac-bc538b0ec26a","Includes"
"4b5ea85b-4f3d-4db4-8f1c-e742f3de23ac","5324b079-3cc5-49b8-bb24-9714a00a6815","Database Tables"
"38634490-1072-4c2e-992c-890d9d4552ff","e98e2d8c-9b82-46d1-96dc-481ff91b6256","Database Tables"
"6ab56327-25cc-4425-b18c-02d5676038a1","1b2c6d47-2a78-4638-b883-1edfa6d61f3b","Function Calls"
"SAPLMGMM_SCREEN_0080","c7c5ee81-3459-4c42-9a18-f39a9d4323e9","MODULE"
"114d2db7-1ec6-4c7e-b17d-20e795893757","0a4d2443-51d8-4233-a9a0-a8a27c827a1f","Database Tables"
"f38b300d-b718-416a-964d-c9279f73a9a7","06dd863e-16e5-40b0-ad0f-a171b2a5e6be","Database Tables"
"a8783efd-6d10-44dd-9c1c-75b68bbb8d57","89bb2ea0-e071-45ed-962a-f2cfe41f2efa","Function Calls"
"SAPLMGMM_SCREEN_4300","6cf09d0b-667a-4a02-9290-217068dc97d4","MODULE"
"SAPLMGMM_SCREEN_3010","8d9f009b-efcf-4145-a68b-4aba1775f80d","MODULE"
"43fc54cd-75c6-41c9-852f-16b3e885ccf1","b5f2abab-c58d-4912-bcdc-00ded563d1aa","Database Tables"
"300a125e-5b5f-400a-b97e-6b91fd3d58f5","bce4f4d5-19cc-490a-9b9a-bfee14f6b29f","Database Tables"
"03bf8727-6bef-47a3-8755-b12b66f42906","77adae96-0a0b-4b61-9a23-6e7359f1b17e","Database Tables"
"SAPLMGMM_SCREEN_4005","3e839b8a-b790-4b34-80aa-b933a4278b35","MODULE"
"6c3d74d7-a551-4721-a3ee-2c99084a0a33","a8dc0e90-13d7-4a4e-b9fe-c467133b3e01","Includes"
"5e2f7861-4f4c-4670-bf16-f519242db462","0d539ff1-6ef9-438c-8d14-8c8e1e06a82c","Function Calls"
"75275f45-c587-4264-9c3d-aff61c353acc","4bc01f10-f03d-49b2-9587-807387d6bb65","Function Calls"
"SAPLMGMM_SCREEN_3010","6cf09d0b-667a-4a02-9290-217068dc97d4","MODULE"
"03592f88-d228-4d15-a8ee-f38ec3d4bee3","57bf1470-26a1-4375-abe1-b0d081e5e894","Includes"
"9fd2db9c-3693-4e0a-a8b1-204820bc9bed","e59286b1-df59-45f3-9eb7-c710e48fd618","Database Tables"
"5ce9dd2a-c14e-437b-b11a-813d2c9ae12e","fe0eb0e1-8124-4575-af78-581b67c276a1","Database Tables"
"41c2db83-0c20-45a5-8df6-d68070558d9b","ee9e5b1e-1d43-43d1-9a4a-a057392e3740","Function Calls"
"SAPLMGMM_SCREEN_0081","7535a156-9be6-46fd-8db2-e7b6ad334d36","MODULE"
"58d3ffee-2b53-464d-bf96-78fa75aa1127","830534df-bef0-4226-a15c-1fcf074bd3f3","Database Tables"
"090944f7-cf3b-4cea-9dd2-6c56be81ab7d","27416cfc-8f3e-4343-a234-581bb8f35a04","Database Tables"
"272ad1f6-6a12-4510-825c-ada649e4715c","bc8438c9-e23f-4603-b184-e9172f21f5f2","Function Calls"
"1fc1c8a5-7ee9-46a6-b9c4-f4aa58f6d9bd","441f6c4b-9d78-458c-9249-dd00a7794420","Function Calls"
"548b3697-2dbb-4610-8281-0fdf25f12e97","0d549aa8-bfa7-4242-851e-2af025efbf75","Includes"
"c423f238-58a3-4f66-997d-4498283bed4e","ea755e19-901e-485d-8f78-85d94112f1b9","Database Tables"
"6e3aee34-2f9a-430a-ab3c-88d94e04bfe2","21144a81-237a-4540-98ab-d03b07aed4e3","Function Calls"
"43a4b6a4-5bf0-44c2-bd22-889061f91fb6","d679e667-25a1-43f0-a06a-7ded7b53106b","Function Calls"
"SAPLMGMM_SCREEN_4004","9304fa03-a87a-4102-9766-10bf383d7d18","MODULE"
"c9b65b0c-24eb-40e3-aa61-dc9776b10878","ebc207a4-9917-422a-a359-559ac00c0ff5","Function Calls"
"eb397cb0-3610-4713-a2f7-f9307b25ece3","e800a2bd-4d0f-45e7-8b43-945970bc477e","Includes"
"51e8cb54-3bc4-4f34-ae00-71736d89758b","ffa87fb0-c6e8-4c46-8377-ec5dfff89d72","Function Calls"
"03592f88-d228-4d15-a8ee-f38ec3d4bee3","29b50a16-5ec2-496f-9022-34c15685542f","Includes"
"ebc207a4-9917-422a-a359-559ac00c0ff5","39b8a172-6a59-4f4f-81a8-82a468b7db89","Function Calls"
"8b638404-4c61-4968-8d60-c3543aa0e572","300a125e-5b5f-400a-b97e-6b91fd3d58f5","Function Calls"
"f34ce4d7-d750-47a9-917f-ab7f3390179e","7cdff72b-c7b8-45b2-adaa-5aa4b1ec3d44","Database Tables"
"SAPLMGMM_SCREEN_1000","24abdf1d-acb0-437d-8e66-fb32be946884","MODULE"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","6fa66aee-4b7f-4929-86f5-28ec45725673","Database Tables"
"43fc54cd-75c6-41c9-852f-16b3e885ccf1","a8dc0e90-13d7-4a4e-b9fe-c467133b3e01","Includes"
"SAPLMGMM_SCREEN_5300","8ae6d4e8-3bcd-4bf3-b830-d56aaad85fc2","MODULE"
"7799ccd1-5d8c-46bd-bb39-e4c17342abd5","45345c12-ed04-45e8-855a-03a67c20ac9d","Database Tables"
"7a8bce1e-2c85-45e1-8e85-85e6336f417c","dc9ececd-5e7d-4c14-8bf9-cc19ad3d4826","Function Calls"
"0a4db91d-8760-4e55-9fb9-4473959b118d","1f8b1ab8-51fb-464f-9110-09a4e5bbc0c0","Function Calls"
"d93f2307-df80-4693-8f2d-b8f0ee9f0991","e04adcc1-27ba-41ea-b3ac-24aae2340efa","Function Calls"
"SAPLMGMM_SCREEN_0510","33e2a7b4-04be-4807-8451-a61634e2244a","MODULE"
"7ad4c02d-085f-4a5a-b237-6348747f55e1","6e3aee34-2f9a-430a-ab3c-88d94e04bfe2","Function Calls"
"287dd822-3f8e-4572-ba1b-cd62d3d9600e","fdd901a1-5938-4669-aeaf-7c996e867e86","Includes"
"113caff6-4370-44b4-9059-6b8b66d8f201","4ce9a0a1-b767-4232-adf3-35e208d78f9e","Function Calls"
"SAPLMGMM_SCREEN_0600","3e839b8a-b790-4b34-80aa-b933a4278b35","MODULE"
"60a642ca-415e-480b-80b3-f7c041026306","99e45860-5904-40a0-9de2-e474adf0f34a","Function Calls"
"1d60837e-1012-417a-85d9-a9a7b6a3f6c6","fe0eb0e1-8124-4575-af78-581b67c276a1","Database Tables"
"SAPLMGMM_SCREEN_3000","c7c5ee81-3459-4c42-9a18-f39a9d4323e9","MODULE"
"d2bf0c19-b799-437a-bc99-e1a6e98a8c8f","e8a568a6-df9b-4904-bd5e-d8a5f2ed4fc7","Database Tables"
"73918eda-f25e-4eae-974e-f5b1fe80c0b1","2132a313-ce1e-4a24-9ded-24c235059207","Function Calls"
"99467df0-dae6-40af-bd29-aa67525285a7","67d5d4ca-d898-4dea-991f-842053d2a472","Function Calls"
"a8783efd-6d10-44dd-9c1c-75b68bbb8d57","b558015b-dc57-4611-9035-2a1215793169","Function Calls"
"5fa42f6c-2cc4-4840-bc36-44a8b9973af3","210cbcb7-a1a3-44e5-9c4a-f659d33e5328","Database Tables"
"0e02a8fd-bc05-4b38-b5a0-676df6bdd3c2","edfd8f52-8905-4661-a11d-10edf5c03472","Database Tables"
"c1bddbd5-4c32-4d7f-b7fd-00220644a194","7cdff72b-c7b8-45b2-adaa-5aa4b1ec3d44","Database Tables"
"548b3697-2dbb-4610-8281-0fdf25f12e97","8ae6d4e8-3bcd-4bf3-b830-d56aaad85fc2","Includes"
"SAPLMGMM_SCREEN_3000","9304fa03-a87a-4102-9766-10bf383d7d18","MODULE"
"44212958-bf44-428f-9de3-c9031bb77f51","2132a313-ce1e-4a24-9ded-24c235059207","Function Calls"
"SAPLMGMM_SCREEN_4104","c7c5ee81-3459-4c42-9a18-f39a9d4323e9","MODULE"
"SAPLMGMM_SCREEN_3020","c7c5ee81-3459-4c42-9a18-f39a9d4323e9","MODULE"
"7799ccd1-5d8c-46bd-bb39-e4c17342abd5","e55860be-c8d2-49a2-a2d4-fb90c9e686e3","Database Tables"
"SAPLMGMM_SCREEN_0081","f9a83816-d3d1-4789-abaf-eb18278cd568","MODULE"
"077c4e49-e92a-4b9c-8ab2-f7928922753a","27416cfc-8f3e-4343-a234-581bb8f35a04","Database Tables"
"SAPLMGMM_SCREEN_3130","c7c5ee81-3459-4c42-9a18-f39a9d4323e9","MODULE"
"1893744e-03e2-4b39-9a02-305263505a05","b62af995-e71f-44a1-8cfb-3ea89b60510c","Function Calls"
"aacfb7e6-e5a6-4550-bacf-eaa80b20b243","45a447ef-e88c-4087-8cc8-9a4fff4da20c","Database Tables"
"SAPLMGMM_SCREEN_3020","8c8bf5e3-3e14-4794-bfb3-e270ff06ec2c","MODULE"
"4b9a7cc2-6918-4898-b297-a7dd74da08c9","0a4d2443-51d8-4233-a9a0-a8a27c827a1f","Database Tables"
"0046d0b4-9f09-4dc7-9f83-680a8bf8d867","edfd8f52-8905-4661-a11d-10edf5c03472","Database Tables"
"SAPLMGMM_SCREEN_3030","3e839b8a-b790-4b34-80aa-b933a4278b35","MODULE"
"SAPLMGMM_SCREEN_3010","3b65fb99-7838-4feb-8327-d1a9c2d30b2c","MODULE"
"c03fd204-b2e3-4fc2-bb92-e94cdd91a5fd","4d4b6a42-8095-4c32-9180-5f5124d5ffa8","Function Calls"
"80a074af-5e95-4405-af67-61114fbe09af","1d60837e-1012-417a-85d9-a9a7b6a3f6c6","Function Calls"
"SAPLMGMM_SCREEN_0510","3e839b8a-b790-4b34-80aa-b933a4278b35","MODULE"
"d54df57d-23f6-42c1-b94f-fb980af2f0dd","152da97c-2bc0-401f-b452-5441c7ccdc26","Database Tables"
"f28a9e0b-759b-4a49-888a-40fd3f0cbc58","49192c44-c376-4332-9b26-2eac6bccec29","Function Calls"
"34581626-f11b-45dc-a997-fd0404fec264","48fc4ad3-8232-4724-b004-6b66140752f1","Includes"
"SAPLMGMM_SCREEN_3030","ee4098af-ec72-49b6-8805-f5331c0b66b1","MODULE"
"287dd822-3f8e-4572-ba1b-cd62d3d9600e","7cc746d2-cc3f-46da-8726-a550de6027c1","Includes"
"SAPLMGMM_SCREEN_4005","ee4098af-ec72-49b6-8805-f5331c0b66b1","MODULE"
"1c9a7ea4-077a-4a68-b88d-fa27ffa9f0b4","175f1083-22a2-4ab4-ad1a-6852c2e15834","Function Calls"
"2569ec5c-18d6-4423-ad78-1f03a6f19fff","663bc50d-4e97-4941-a107-3702dc682d8e","Database Tables"
"fcf5c04d-8caf-4c11-abce-d3cc1ec929b9","8ca6da94-c068-4a1b-a45e-79e9d024afdf","Database Tables"
"SAPLMGMM_SCREEN_3200","3aa5fad8-d8df-4e7e-b513-2da25297ba91","MODULE"
"b669f41c-28a8-407c-9ac1-62fe3982bc10","fe0eb0e1-8124-4575-af78-581b67c276a1","Database Tables"
"ff5d2453-2a77-4644-a2e4-7202f9d2b4d1","53c36b39-96d6-4ae0-ae09-180e653cb2a9","Database Tables"
"SAPLMGMM_SCREEN_5020","ac299fe0-3bc7-4941-adb0-d2dd9b4c1ef4","MODULE"
"d7eb8725-6bbc-4697-8e03-9e00bdab7361","9383ac0a-c9a9-4397-8407-1943a6df43c7","Function Calls"
"72132657-16e1-4a9b-8569-1c1fb2e82e2a","a4f87ba2-036b-42cc-ab2a-423e6ca51509","Database Tables"
"b7cd8842-c5f7-4f1e-ad3c-843bdc0f8ffc","7e37bd24-df82-4a7b-81e4-862c160d89db","Database Tables"
"810e54cf-8e1f-4d0f-b220-fa0950b48cc7","6d4604bb-88f6-4b2c-aa52-6e6178f4fc5e","Includes"
"e483a2b9-0434-4275-b048-80ca7cfcaa3d","a01f41e2-5b26-42f0-a37c-209cdf6500d3","Database Tables"
"df56a03f-57b6-4675-ada5-de8949137d4b","d2bf0c19-b799-437a-bc99-e1a6e98a8c8f","Function Calls"
"8770080a-ff32-4193-b8b5-87c917786908","bf3c1eb6-0bf1-4573-953d-0cc4f095ae66","Includes"
"0af4bfd0-f599-4e44-9bce-b8fd6d961942","7ec6c99e-6b14-4222-8287-1b80c256c0a9","Database Tables"
"c7420ed8-167e-422a-9315-73c1db81b884","eb0abce0-c0a0-4e5e-bc19-ffa0cfbaba62","Includes"
"ba9a236e-5970-45aa-ade0-8c9dbe110d9f","49192c44-c376-4332-9b26-2eac6bccec29","Function Calls"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","6ac6461a-5724-4adf-bd2c-c9f7cd589ec7","Database Tables"
"d93f2307-df80-4693-8f2d-b8f0ee9f0991","9db6114d-8baa-45e9-95b0-031e4454a7bd","Function Calls"
"e4a5acb1-2b1a-4e62-8673-cc7832c642cd","803a40f4-4fb4-41ad-9491-1404aa1c4bb8","Function Calls"
"SAPLMGMM_SCREEN_3003","1e468bf9-a52c-43e1-b5cb-40623dd70baa","MODULE"
"09f34e49-74e8-46d8-932b-8251c136070d","a1c4669f-8d4e-4e2b-b0e0-578094252fd3","Database Tables"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","8295c022-5d86-4169-8381-32a88d06ad8c","Database Tables"
"04cdc46a-219f-4ee2-93c1-9d9e246a7fb9","99401cb1-678a-4334-85d3-c6f8a9adae32","Function Calls"
"810e54cf-8e1f-4d0f-b220-fa0950b48cc7","8aff3928-4235-41ab-8a2f-0219ae3eb5e0","Includes"
"SAPLMGMM_SCREEN_0510","d8b1497b-a2c7-4663-9515-0c8104ba4130","MODULE"
"03592f88-d228-4d15-a8ee-f38ec3d4bee3","e7b91733-225d-41eb-a007-a711ed4c40a2","Includes"
"61792444-a7b0-4033-a664-2e4e5e1602b5","fe0eb0e1-8124-4575-af78-581b67c276a1","Database Tables"
"9b74222a-56e1-428f-b225-63d0122729ab","aca52b00-6acb-4368-b653-bd2bce8267f9","Database Tables"
"b114c254-f233-4b4b-82ed-aa3dd0aef738","148c9eac-211b-486e-ad22-7b9cc00024cc","Function Calls"
"57b74590-5dce-4c89-903d-2d9ecdea2d65","a050815a-fae3-432f-acec-c01d48638ab8","Function Calls"
"0046d0b4-9f09-4dc7-9f83-680a8bf8d867","a01f41e2-5b26-42f0-a37c-209cdf6500d3","Database Tables"
"SAPLMGMM_SCREEN_0505","3e839b8a-b790-4b34-80aa-b933a4278b35","MODULE"
"756b139b-f4cd-44d4-9ac9-ddcc6265abd8","090944f7-cf3b-4cea-9dd2-6c56be81ab7d","Function Calls"
"211238dc-11fd-478e-96df-5928be1c1144","0a4db91d-8760-4e55-9fb9-4473959b118d","Includes"
"SAPLMGMM_SCREEN_0081","31798076-1cc7-49de-8c60-2ba071cfd8d2","MODULE"
"09e6ee15-b98d-4471-96d0-df8b23948bf2","edfd8f52-8905-4661-a11d-10edf5c03472","Database Tables"
"ed164063-b105-4fa0-97c4-5ef57406c1b6","0ec9f5aa-dea2-476d-96ef-5ced8ad27f5d","Database Tables"
"57b74590-5dce-4c89-903d-2d9ecdea2d65","bbffb03a-ae21-4da9-95dc-13830aecd235","Database Tables"
"0b4ee6d3-fe1b-4838-b0f1-7d50aee2e67f","8717e3fa-f51c-4f36-85aa-133c552ab4d7","Function Calls"
"368022c6-518a-4755-976b-866168460218","8c8fd10a-aefc-43b1-8bb4-0d19e2de778e","Function Calls"
"8f6e251c-39c8-412f-b120-3ca43c3e380a","610d76eb-27fb-43d1-96b8-0d8ae4545c81","Function Calls"
"9fd2db9c-3693-4e0a-a8b1-204820bc9bed","6722cad6-90d3-4863-b34f-c5f55f452023","Database Tables"
"5ce9dd2a-c14e-437b-b11a-813d2c9ae12e","95144252-8b12-449a-8d85-453e51a1cdc7","Database Tables"
"542d8377-e92a-491c-a3e5-946d9ec94a23","090944f7-cf3b-4cea-9dd2-6c56be81ab7d","Function Calls"
"34ac5936-dfb3-4a80-a3a7-88b7c6088d80","9d2fbaac-bfd8-4b4b-a0f3-8335a2488324","Function Calls"
"SAPLMGMM_SCREEN_0080","1dbbaf3c-aab3-4bde-bad5-386c05c558f6","MODULE"
"96056d98-a3fe-4d7a-a94f-32f878002b23","6722cad6-90d3-4863-b34f-c5f55f452023","Database Tables"
"0046d0b4-9f09-4dc7-9f83-680a8bf8d867","210cbcb7-a1a3-44e5-9c4a-f659d33e5328","Database Tables"
"SAPLMGMM_SCREEN_0080","6624b605-7e15-4487-a9bb-be962f4178af","MODULE"
"8f4d3928-7a3a-4335-b442-ee3ab3d073b4","b54bc276-7574-4390-9d6c-0e64364aa4da","Function Calls"
"fd743831-021a-41c4-b7a9-2a6db4fb0ed1","67d5d4ca-d898-4dea-991f-842053d2a472","Function Calls"
"SAPLMGMM_SCREEN_4110","8d9f009b-efcf-4145-a68b-4aba1775f80d","MODULE"
"698f6b20-6c5d-4364-9d1e-a8a12bacfbc9","210cbcb7-a1a3-44e5-9c4a-f659d33e5328","Database Tables"
"315775ec-a4fc-43f1-b402-30b5b253e068","7a755dd4-526e-4e48-8095-8d8dddf2a60e","Function Calls"
"6fddb9ed-66b7-4645-a7d2-ab33fc567cfa","ba495bd1-9f31-4aaa-83c4-ccc7e0134119","Database Tables"
"9712bc2b-61f7-46b1-b1da-07570b6e1100","7d580936-27d4-4c95-a255-1044c560791e","Function Calls"
"SAPLMGMM_SCREEN_0079","3aa5fad8-d8df-4e7e-b513-2da25297ba91","MODULE"
"6c3d74d7-a551-4721-a3ee-2c99084a0a33","3c545306-2227-4876-8a3f-3316ba606c19","Database Tables"
"bdad655e-e8f3-442f-be49-4002cf67335c","cece66f5-bbfe-4337-9333-c3c1f4f33ed5","Database Tables"
"148c9eac-211b-486e-ad22-7b9cc00024cc","ad2d5f43-4047-4662-a747-4bf880245f66","Database Tables"
"287dd822-3f8e-4572-ba1b-cd62d3d9600e","bf0bf192-7d6c-4313-872e-be1efb21ba0c","Includes"
"SAPLMGMM_SCREEN_0079","c7c5ee81-3459-4c42-9a18-f39a9d4323e9","MODULE"
"SAPLMGMM_SCREEN_0072","37ea0724-799d-413a-a109-835aed53c30c","MODULE"
